userid,epoch,is_poison,accuracy,correct_data,total_data,bengin_mean_acc,mal_mean_acc
person,0,True,0.1166225859573831,0.11717603096223142,0,0.12358365194830198,0.0037037037037037034
person,1,True,0.119117720445132,0.1200120112104631,0,0.13755489697831041,0.011256483862866842
person,2,True,0.10369778931084385,0.10403042839983985,0,0.11733960952851219,0.021797966747220694
person,3,True,0.0961624831578422,0.09617309488856265,0,0.10723085969588217,0.023052939355418127
person,4,True,0.08957532811018513,0.09038435873481916,0,0.09297207243317014,0.018793256744836596
person,5,True,0.07794800139727531,0.07987454957960763,0,0.07869839705280852,0.019153219601694388
person,6,True,0.07984430360796448,0.0814093153610036,0,0.0778076613684089,0.015216918596842289
person,7,True,0.07969459553869954,0.07984118510609903,0,0.07803263630376216,0.016482408426161905
person,8,True,0.08129148161085882,0.08199319364740425,0,0.08296332089091284,0.016482408426161905
person,9,True,0.07934527671041469,0.08022487655144801,0,0.0803477460933996,0.016330432742271327
person,10,True,0.08059284395428913,0.08129253970372348,0,0.08170677122975972,0.012626729038567625
person,11,True,0.07919556864114975,0.08040838115574536,0,0.07979978247118627,0.012626729038567625
person,12,True,0.08049303857477919,0.08160950220205525,0,0.08238890429055516,0.013403704722458202
person,13,True,0.08084235740306403,0.0817763245695983,0,0.08231507913737625,0.013403704722458202
person,14,True,0.080892260092819,0.08202655812091285,0,0.08254036486772412,0.013403704722458202
person,15,True,0.08228953540595838,0.08309422127318832,0,0.08448097463259319,0.013990463015044429
person,16,True,0.08273865961375318,0.08362805284932603,0,0.08535571972866997,0.017772204622872996
person,17,True,0.08278856230350816,0.0834945949552916,0,0.08534596554579427,0.017694166718748135
person,18,True,0.08323768651130296,0.08421193113572668,0,0.08621978801215988,0.017542191034857556
person,19,True,0.08303807575228304,0.08414520218870947,0,0.08529153101128695,0.013982304153937466
person,20,True,0.08358700533958781,0.08486253836914454,0,0.086458746888137,0.017837983541531748
person,21,True,0.08523379410150207,0.08623048178299747,0,0.08899144763066309,0.01820698723156865
person,22,True,0.08593243175807176,0.0868143600693981,0,0.08944150747207341,0.018358962915459225
person,23,True,0.08658116672488647,0.08743160282930736,0,0.08997882615524014,0.018358962915459225
person,24,True,0.08588252906831678,0.08704791138395836,0,0.0889491134860501,0.020150282861644886
person,25,True,0.08578272368880682,0.08703122914720406,0,0.08951629885114433,0.019781279171607984
person,26,True,0.08688058286341634,0.0880488455892166,0,0.09038835924281673,0.01881488996713096
person,27,True,0.08727980438145616,0.08788202322167356,0,0.09157271679162396,0.018445886277094058
person,28,True,0.08653126403513149,0.087631789670359,0,0.08972311838126178,0.01881488996713096
person,29,True,0.08732970707121114,0.08841585479781129,0,0.09115318315816179,0.018445886277094058
person,30,True,0.08787863665851589,0.08894968637394902,0,0.09245279537736205,0.02045423422942604
person,31,True,0.660661709666151,0.6564126518083545,0,0.6447600590986722,1.0
person,32,True,0.6910524477269325,0.6899606299212598,0,0.6778695843231719,1.0
person,33,True,0.7798293328010379,0.7745395702655812,0,0.773715978229423,1.0
person,34,True,0.8697040770497529,0.8690277592419592,0,0.8765074880910388,1.0
person,35,True,0.8772892858925097,0.8755338315761377,0,0.8861324371297841,1.0
person,36,True,0.8545835620539947,0.8548979047110636,0,0.8581318249987003,1.0
person,37,True,0.8638654623484205,0.8630722007206726,0,0.8693272245108167,1.0
person,38,True,0.8441538998952044,0.843937675163486,0,0.8509325018172065,1.0
person,39,True,0.8532361894306103,0.8522120645936208,0,0.8590309283970645,1.0
person,40,True,0.8437047756874095,0.8424863205658615,0,0.8461361203411452,1.0
person,41,True,0.8783372423773641,0.8782864006405979,0,0.8831171084404191,1.0
person,42,True,0.8811816956933979,0.8828906979847858,0,0.8802091929650457,1.0
person,43,True,0.8773391885822646,0.8776524756439343,0,0.8791615547716903,1.0
person,44,True,0.8903138879185588,0.890914853863606,0,0.8987853167228184,1.0
person,45,True,0.8604720794450821,0.8611370612571734,0,0.8645188443321266,1.0
