userid,epoch,is_poison,accuracy,correct_data,total_data,bengin_mean_acc,mal_mean_acc
global,0,True,0.0,0.0,0,0.0,0.0
global,1,True,0.26303707769848794,0.2599092486320566,0,0.27010142221115985,0.19808392601838093
global,2,True,0.44218773391885824,0.43744161217135996,0,0.44315374055208323,0.457093792737793
global,3,True,0.18478966016268278,0.1847891365274256,0,0.19114436100792045,0.13913929837587227
global,4,True,0.08842756624582065,0.0892833311090351,0,0.09746446231104298,0.03284491145570441
global,5,True,0.09546384550127252,0.0968070198852262,0,0.1047508454046521,0.030510741096212192
global,6,True,0.030041419232496633,0.027709195248898973,0,0.03251050366198191,0.010156677555648577
global,7,True,0.06622086930485553,0.06669558254370746,0,0.07215590550403707,0.014881172675411818
global,8,True,0.07914566595139479,0.08022487655144801,0,0.08734255812413037,0.016674850981612692
global,9,True,0.08423574030640252,0.08464566929133858,0,0.09339489216247053,0.020986457420878707
global,10,True,0.08398622685762763,0.08494594955291605,0,0.09275609217173152,0.020682506053097554
global,11,True,0.07445481311442687,0.07483651407980782,0,0.08223477345514321,0.01557527217620595
global,12,True,0.08243924347522331,0.08274389430134793,0,0.09130952414391863,0.020095747760511325
global,13,True,0.032187234891960674,0.03132924062458294,0,0.035761755292146785,0.008993063187854745
global,14,True,0.07739907180997056,0.07820632590417723,0,0.08509073920118855,0.015727247860096532
global,15,True,0.07974449822845452,0.08134258641398638,0,0.08814821848053761,0.016088092689026466
global,16,True,0.07340685662957233,0.07321833711464033,0,0.08083862375905569,0.01587922354398711
global,17,True,0.07670043415340087,0.07753903643400507,0,0.08397423102175482,0.016240068372917044
global,18,True,0.07061230600329357,0.07091618844254638,0,0.07772086832056996,0.01557527217620595
global,19,True,0.027496382054992764,0.026174429467503004,0,0.030400523027409747,0.00795037784359678
global,20,True,0.07694994760217576,0.07775590551181102,0,0.0849735955091757,0.01557527217620595
global,21,True,0.08782873396876091,0.08844921927131989,0,0.0970764935936626,0.020682506053097554
global,22,True,0.0903238684565098,0.09140197517683171,0,0.09946391264017096,0.02262580168317379
global,23,True,0.08613204251709167,0.08696450020018684,0,0.09470359841486152,0.0202477234444019
global,24,True,0.08263885423424322,0.08351127719204592,0,0.09096617077724393,0.016544019740698197
global,25,True,0.07645092070462597,0.07700520485786734,0,0.08425936639288692,0.01587922354398711
global,26,True,0.0826887569239982,0.08364473508608034,0,0.09087496083072172,0.016544019740698197
global,27,True,0.08208992464693847,0.08296076337915388,0,0.09028827568803938,0.016544019740698197
global,28,True,0.0914716303208743,0.09312024556252502,0,0.10102009313770134,0.022777777367064368
global,29,True,0.08323768651130296,0.08421193113572668,0,0.09137024185609147,0.016544019740698197
global,30,True,0.09062328459503967,0.09195248898972375,0,0.09973800461369292,0.022473825999283215
global,31,True,0.7907580218573781,0.7899039103162953,0,0.7896772708273994,0.8062701190356417
global,32,True,0.8765906482359399,0.8759008407847324,0,0.8761186212204612,0.8809449793148314
global,33,True,0.9731523529118219,0.9710896837047911,0,0.9728232489692437,0.9828748323374985
global,34,True,0.997704476271271,0.9980481782997465,0,0.9975810589436418,1.0
global,35,True,0.9996007784819602,0.9997497664486854,0,0.9996287573880471,1.0
global,36,True,0.9761465142971206,0.9741258507940744,0,0.9761642494350351,0.9847137906581749
global,37,True,0.9972054493737212,0.9973808888295743,0,0.9971737159164056,1.0
global,38,True,0.9919656669494485,0.9912251434672361,0,0.99237753754329,0.9965628657489354
global,39,True,0.9957083686810719,0.9956292539703724,0,0.995855226958821,0.9979258731290093
global,40,True,0.9602275562652827,0.9593120245562525,0,0.9593359253177363,0.9789485932657556
global,41,True,0.9989520435151454,0.9990324302682504,0,0.9988163897560116,1.0
global,42,True,0.9969559359249464,0.9972807954090485,0,0.9968715432678711,1.0
global,43,True,0.9862767603173811,0.9856032296810356,0,0.9863012132853748,0.9945254641741323
global,44,True,0.9914666400518988,0.9913252368877619,0,0.9908973089512898,0.9954258731290093
global,45,True,0.9089275911971655,0.9087648471907114,0,0.905094797440711,0.9289340713793175
global,46,True,0.9903687808772893,0.9900740691311891,0,0.9894658317909872,0.9956038315348475
global,47,True,0.982035031688208,0.9812158014146537,0,0.9818240586055127,0.9900995584696446
global,48,True,0.9761964169868756,0.9750433738155612,0,0.9754117534298653,0.9841285868548859
global,49,True,0.9952093417835222,0.9950954223942347,0,0.9951445792131814,1.0
global,50,True,0.9970058386147014,0.9972807954090485,0,0.9970563620869061,1.0
global,51,True,0.9973052547532312,0.9976644868543975,0,0.9972533766434103,1.0
global,52,True,0.9968561305454364,0.9971640197517683,0,0.9967518115682981,0.9983606557377049
global,53,True,0.9892709217026798,0.9888562658481249,0,0.9892104657185936,0.9947156815654367
global,54,True,0.9845301661759569,0.9843520619244628,0,0.9842684737970847,0.9927619600444478
global,55,True,0.9967563251659265,0.9969471506739623,0,0.9967503704561017,0.999630996309963
global,56,True,0.9986027246868606,0.9987321500066729,0,0.9986052452880947,1.0
global,57,True,0.9921153750187135,0.99220939543574,0,0.9923686391855674,0.9957754641741323
global,58,True,0.9962572982683766,0.9965134125183505,0,0.9963721706120234,0.9979916520476682
global,59,True,0.9940615799191577,0.9934605631923128,0,0.9942356424205983,0.9961444678641692
global,60,True,0.9810868805828634,0.9798311757640464,0,0.9806054481804866,0.9904976157821528
global,61,True,0.9782923299565847,0.977061924462832,0,0.9770008331217587,0.986790988429689
global,62,True,0.9670143220719597,0.9658347791271854,0,0.9665358203167885,0.9811009023169014
global,63,True,0.972952742152802,0.9718070198852262,0,0.9722925351935594,0.9872640127457984
global,64,True,0.979789410649234,0.9791638862938743,0,0.9791680335025864,0.9893801358415905
global,65,True,0.9734517690503518,0.9721406646203123,0,0.9731453128761866,0.986419058115159
global,66,True,0.9519936124557113,0.952038569331376,0,0.9504041363339913,0.9696060547607235
global,67,True,0.9711562453216228,0.9707393567329508,0,0.9707002247613639,0.9879834353738527
global,68,True,0.9761465142971206,0.9751601494728414,0,0.9756336320756241,0.987784992119726
global,69,True,0.9452068466490344,0.9444981983184305,0,0.9442797911845507,0.9612948773418477
global,70,True,0.9890214082539048,0.9887394901908448,0,0.9891598544754869,0.9951887058815461
global,71,True,0.9648186037227406,0.965100760709996,0,0.9649629664451134,0.9771504333677162
global,72,True,0.9950097310245022,0.9948451888429201,0,0.9947632970507284,0.9973666520476681
global,73,True,0.9848794850042417,0.9834512211397304,0,0.9844623145530189,0.991682520480358
global,74,True,0.9942611906781775,0.9938609368744161,0,0.9938217452923159,0.9973666520476681
global,75,True,0.9908678077748391,0.9906913118910984,0,0.9913915854806875,0.9927619600444478
global,76,True,0.9837816258296322,0.9833344454824503,0,0.9832479480124667,0.9916241395316273
global,77,True,0.9940116772294026,0.9936440677966102,0,0.9940277781072074,0.9957096852554737
global,78,True,0.9749488497430011,0.974643000133458,0,0.9744505047033688,0.9886084353738527
global,79,True,0.9767952492639354,0.9761610836780995,0,0.9757040397428691,0.985683049432234
global,80,True,0.9927641099855282,0.9923261710930201,0,0.9925404738968648,0.9961444678641692
global,81,True,0.9765457358151605,0.9757773922327506,0,0.9761587828622262,0.9879834353738527
global,82,True,0.9881231598383153,0.9881389296676898,0,0.988863182556893,0.9927619600444478
global,83,True,0.995508757922052,0.9949619645002001,0,0.9955178836515727,0.9973666520476681
global,84,True,0.9943609960576875,0.993910983584679,0,0.9937253724350325,0.9967416520476681
global,85,True,0.9928639153650382,0.9922260776724944,0,0.9924977365514795,0.9967416520476681
global,86,True,0.9856280253505664,0.9850527158681436,0,0.9858608536207453,0.9927619600444478
global,87,True,0.9920654723289586,0.9919758441211798,0,0.9920268885470034,0.9947703079967798
global,88,True,0.9939118718498927,0.9931769651674897,0,0.9940577518527538,0.9961444678641692
global,89,True,0.9893707270821898,0.9888395836113706,0,0.989190607174158,0.9929407463431804
global,90,True,0.9973551574429862,0.99736420659282,0,0.9970736916907487,0.9983606557377049
global,91,True,0.9936124557113628,0.9923261710930201,0,0.9940108712645072,0.995357066289366
global,92,True,0.993313039572833,0.9924429467503003,0,0.9931147191783423,0.9937177220270709
global,93,True,0.9982534058585758,0.9979814493527293,0,0.9981088494981004,0.9983606557377049
global,94,True,0.9986027246868606,0.9985319631656212,0,0.9984956125209491,0.9983606557377049
global,95,True,0.9953590498527871,0.9945782730548512,0,0.9950759054134075,0.9973666520476681
global,96,True,0.9927142072957732,0.9917089283331109,0,0.9925190351383891,0.995357066289366
global,97,True,0.9987025300663706,0.9987154677699186,0,0.9985487349254487,0.9983606557377049
global,98,True,0.9983033085483307,0.9981983184305352,0,0.9981570633370348,0.9983606557377049
global,99,True,0.9786416487848695,0.9765280928866943,0,0.9775650622191167,0.9814440724850713
global,100,True,0.9965567144069065,0.9960296276524756,0,0.9961769558001888,0.997735655737705
global,101,True,0.9984031139278408,0.9984485519818497,0,0.9982813401467816,0.9983606557377049
global,102,True,0.9975547682020061,0.9977312158014147,0,0.9970256867680147,0.9983606557377049
global,103,True,0.9949099256449923,0.9941945816095022,0,0.9945488143538662,0.9965792504728649
global,104,True,0.9927142072957732,0.9921093020152142,0,0.9926704952480188,0.995357066289366
global,105,True,0.9900693647387594,0.9896069665020686,0,0.9894489261055603,0.9948944678641694
global,106,True,0.986576176455911,0.9859702388896303,0,0.9860609697387714,0.9925059637344849
global,107,True,0.9920654723289586,0.9909582276791672,0,0.9920551845955217,0.9955194678641692
global,108,True,0.9898697539797395,0.9890564526891765,0,0.9902127880441894,0.9945800906054757
global,109,True,0.9880732571485603,0.9875050046710263,0,0.9877042274004487,0.9942192457765456
global,110,True,0.9828334747242876,0.9817663152275458,0,0.9821739432113967,0.9895478126325464
global,111,True,0.986576176455911,0.9852028559989323,0,0.9865879804866885,0.993482066289366
global,112,True,0.9942112879884226,0.9932270118777525,0,0.9942059243638677,0.995357066289366
global,113,True,0.9949099256449923,0.9941111704257307,0,0.9945045608138364,0.9965792504728649
global,114,True,0.9803383402365388,0.9800980915521154,0,0.9787418863651788,0.9891037989593692
global,115,True,0.9841808473476721,0.9840350994261311,0,0.9837119521622822,0.9925059637344849
global,116,True,0.9900693647387594,0.98957360202856,0,0.9901806034073449,0.9952050906054755
global,117,True,0.9968062278556814,0.9967970105431736,0,0.9966261223986996,0.9983606557377049
global,118,True,0.9962572982683766,0.9959795809422127,0,0.9961250491177628,0.9983606557377049
global,119,True,0.9978042816507809,0.9978479914586947,0,0.9974921921687185,0.9983606557377049
global,120,True,0.9972553520634763,0.9971139730415054,0,0.9969971076264008,0.9983606557377049
global,121,True,0.9981036977893109,0.9981649539570265,0,0.9976700167827285,0.9983606557377049
global,122,True,0.9997504865512251,0.9996329907914053,0,0.9997896967352509,1.0
global,123,True,0.9973551574429862,0.997697851327906,0,0.9965688891570932,0.9983606557377049
global,124,True,0.9987524327561256,0.9987988789536901,0,0.9987170765226258,1.0
global,125,True,0.9969060332351913,0.9969971973842253,0,0.9962097174653989,0.9983606557377049
global,126,True,0.9986027246868606,0.9989490190844789,0,0.9983320644953898,1.0
global,127,True,0.9995009731024502,0.9995829440811425,0,0.9994985411467208,1.0
global,128,True,0.9987524327561256,0.9987988789536901,0,0.9987014366765313,1.0
global,129,True,0.9962572982683766,0.9961964500200187,0,0.9959263358942446,0.9983606557377049
global,130,True,0.9962572982683766,0.9963966368610704,0,0.9959512941963697,0.9983606557377049
global,131,True,0.9936623584011178,0.9936607500333645,0,0.9931831920355271,0.997735655737705
global,132,True,0.9956584659913169,0.9949286000266916,0,0.995393660194621,0.9975732541629018
global,133,True,0.9987524327561256,0.9988155611904445,0,0.9987014366765313,1.0
global,134,True,0.9984530166175957,0.9988822901374617,0,0.9979905851512376,1.0
global,135,True,0.9970557413044563,0.9970472440944882,0,0.9965852116802528,0.9983606557377049
global,136,True,0.9947602175757273,0.9945449085813426,0,0.9947548075950201,0.9957918488980617
global,137,True,0.9962073955786217,0.9955458427866009,0,0.9954998495895244,0.9983606557377049
global,138,True,0.9966565197864165,0.996596823702122,0,0.9960873809628141,0.9983606557377049
