userid,epoch,is_poison,accuracy,correct_data,total_data,bengin_mean_acc,mal_mean_acc
global,0,True,0.0,0.0,0,0.0,0.0
global,1,True,0.24981286491341884,0.25085079407446953,0,0.2562389486072616,0.20612312856163012
global,2,True,0.32027546284744746,0.3219338048845589,0,0.32183112648509504,0.2950138050755186
global,3,True,0.14566595139478017,0.14388429200587216,0,0.15393148194789003,0.08723872384015763
global,4,True,0.05903488198013873,0.058487922060589885,0,0.06435476455205189,0.019401648259717186
global,5,True,0.060681670742052995,0.06137394901908448,0,0.0669039416885378,0.01461701750434175
global,6,True,0.047557263336493835,0.04684372080608568,0,0.05238562227943475,0.013061511647263277
global,7,True,0.07625130994560607,0.07742226077672494,0,0.08376850844415717,0.020378554685316397
global,8,True,0.06781775537701482,0.06871413319097824,0,0.07438258388977305,0.015185124043192971
global,9,True,0.08298817306252806,0.08374482850660617,0,0.09180149941724038,0.020986457420878707
global,10,True,0.07944508208992465,0.08027492326171093,0,0.08813510239493255,0.02022657900142582
global,11,True,0.05289685114027646,0.05363339116508741,0,0.057144496322799415,0.012757560279482123
global,12,True,0.07240880283447278,0.07213399172561057,0,0.07967369735019393,0.015727247860096532
global,13,True,0.05319626727880633,0.05426731616175097,0,0.05794223368893147,0.012757560279482123
global,14,True,0.07809770946654025,0.07879020419057788,0,0.08626913451317604,0.019430951563800238
global,15,True,0.08199011926742851,0.08354464166555452,0,0.09073892150738196,0.020530530369206972
global,16,True,0.07470432656320175,0.07500333644735085,0,0.08239609724407555,0.01587922354398711
global,17,True,0.0799940116772294,0.08060856799679701,0,0.088520030799761,0.019943772076620746
global,18,True,0.07734916912021558,0.07802282129987989,0,0.08576619575062322,0.015727247860096532
global,19,True,0.05599081790508508,0.057370212198051516,0,0.060828250287308885,0.013126563969519023
global,20,True,0.08009381705673936,0.08104230615240891,0,0.08913993498357328,0.019943772076620746
global,21,True,0.09336793253156345,0.09502202055251568,0,0.10337059876932359,0.024499194248055717
global,22,True,0.08528369679125705,0.08653076204457494,0,0.09451445469404385,0.020682506053097554
global,23,True,0.08543340486052198,0.08649739757106632,0,0.09404162610094778,0.020682506053097554
global,24,True,0.0842856429961575,0.08536300547177365,0,0.09309438037205332,0.0202477234444019
global,25,True,0.07869654174359998,0.07915721339917256,0,0.08703074587914493,0.01587922354398711
global,26,True,0.0844852537551774,0.0859802482316829,0,0.09317578138209362,0.0202477234444019
global,27,True,0.0829382703727731,0.08407847324169225,0,0.09155585335902762,0.0202477234444019
global,28,True,0.08767902589949599,0.08881622847991459,0,0.09677482585895811,0.020682506053097554
global,29,True,0.0842856429961575,0.08541305218203657,0,0.09285705155392875,0.0202477234444019
global,30,True,0.0874295124507211,0.08864940611237154,0,0.09629686886159361,0.020682506053097554
global,31,True,0.7689505464344528,0.7673495262244762,0,0.7682012594464049,0.7745981136431875
global,32,True,0.8233943809571336,0.8235352996129721,0,0.822685315432077,0.8267263876753782
global,33,True,0.8514895952891861,0.8521953823568664,0,0.8505942397493906,0.8563173864996427
global,34,True,0.964070063376416,0.9619811824369412,0,0.9633568730558725,0.9790753227903831
