userid,epoch,is_poison,accuracy,correct_data,total_data,bengin_mean_acc,mal_mean_acc
person,0,True,0.1166225859573831,0.11717603096223142,0,0.12358365194830198,0.0037037037037037034
person,1,True,0.11916762313488698,0.11997864673695449,0,0.1375162669895937,0.011256483862866842
person,2,True,0.10489545386496332,0.10573201654877885,0,0.11930622012340378,0.02086901537943954
person,3,True,0.09626228853735216,0.09615641265180835,0,0.10803617131674297,0.026756643059121833
person,4,True,0.08907630121263536,0.09015080742025891,0,0.09250026997453831,0.018793256744836596
person,5,True,0.07784819601776535,0.07979113839583611,0,0.07877802482698697,0.019153219601694388
person,6,True,0.0799940116772294,0.08144267983451221,0,0.07810039421240789,0.015216918596842289
person,7,True,0.07959479015918958,0.07995796076337916,0,0.07792687970384826,0.016178457058380752
person,8,True,0.08109187085183892,0.08200987588415855,0,0.08283636787171077,0.016482408426161905
person,9,True,0.0795448874694346,0.0801247831309222,0,0.08087296399976468,0.016330432742271327
person,10,True,0.08054294126453417,0.08134258641398638,0,0.08168370908348967,0.012626729038567625
person,11,True,0.07904586057188483,0.08025824102495663,0,0.07951167734547036,0.012626729038567625
person,12,True,0.08009381705673936,0.0813592686507407,0,0.08177976338315303,0.013403704722458202
person,13,True,0.08054294126453417,0.08152609101828373,0,0.08202159951472712,0.013403704722458202
person,14,True,0.08094216278257398,0.08207660483117576,0,0.08255636918996394,0.013403704722458202
person,15,True,0.08204002195718349,0.08296076337915388,0,0.08405278078750884,0.01355568040634878
person,16,True,0.08258895154448825,0.08352795942880022,0,0.08504560971043026,0.017772204622872996
person,17,True,0.0824891461649783,0.08357800613906313,0,0.08481653620135422,0.017694166718748135
person,18,True,0.08353710264983283,0.08449552916054985,0,0.08645619463154522,0.017542191034857556
person,19,True,0.08283846499326314,0.08424529560923529,0,0.08476751274792131,0.013982304153937466
person,20,True,0.08378661609860771,0.08497931402642467,0,0.08673717913939608,0.017686007857641167
person,21,True,0.08528369679125705,0.08619711730948885,0,0.08888095366810468,0.018358962915459225
