userid,epoch,is_poison,accuracy,correct_data,total_data,bengin_mean_acc,mal_mean_acc
global,0,True,0.0,0.0,0,0.0,0.0
global,1,True,0.24981286491341884,0.25085079407446953,0,0.2562389486072616,0.20612312856163012
global,2,True,0.33334996756325164,0.33457894034432134,0,0.3349611898643353,0.31104119003548636
global,3,True,0.15814162383352462,0.15587882023221675,0,0.16497285543361057,0.10326061261229666
global,4,True,0.04845551175208344,0.047694514880555185,0,0.05322264849796541,0.013047576307240983
global,5,True,0.07380607814761216,0.07426931803016149,0,0.08187491098582723,0.020161526679170073
global,6,True,0.03183791606367583,0.029877886026958494,0,0.03441516306238006,0.011947997501834237
global,7,True,0.08528369679125705,0.08591351928466569,0,0.09494174502939112,0.021290408788659863
global,8,True,0.07076201407255851,0.07196716935806753,0,0.07834457700901527,0.015697944556013484
global,9,True,0.08528369679125705,0.08621379954624316,0,0.09494719647193141,0.020986457420878707
global,10,True,0.08074255202355407,0.08160950220205525,0,0.08930940734008613,0.02022657900142582
global,11,True,0.049653176306202904,0.05059722407580408,0,0.05377212556209691,0.012605584595591543
global,12,True,0.07670043415340087,0.07680501801681569,0,0.08527354483179723,0.01587922354398711
global,13,True,0.05604072059484006,0.05685306285866809,0,0.06106006461606991,0.0132785396534096
global,14,True,0.07934527671041469,0.08002468971039638,0,0.0878891393867861,0.019943772076620746
global,15,True,0.08358700533958781,0.08461230481782997,0,0.09189939865353593,0.020682506053097554
global,16,True,0.08104196816208394,0.08164286667556386,0,0.08964137833030426,0.0202477234444019
global,17,True,0.0811417735415939,0.08200987588415855,0,0.08967764691492183,0.020095747760511325
global,18,True,0.0768501422226658,0.07770585880154811,0,0.08505607597506928,0.01587922354398711
global,19,True,0.05529218024851539,0.05638596022954758,0,0.0599007567944646,0.013126563969519023
global,20,True,0.08139128699036878,0.08254370746029628,0,0.09007642900654482,0.020095747760511325
global,21,True,0.09152153301062928,0.09203590017349526,0,0.1011013040853564,0.022777777367064368
global,22,True,0.08653126403513149,0.08751501401307887,0,0.0957121744025889,0.020986457420878707
global,23,True,0.0874295124507211,0.08831576137728547,0,0.0967872893753883,0.020682506053097554
global,24,True,0.08228953540595838,0.08297744561590818,0,0.09083737774088708,0.0202477234444019
global,25,True,0.08029342781575927,0.0809422127318831,0,0.08878011339939328,0.01587922354398711
global,26,True,0.08483457258346225,0.08616375283598025,0,0.093606988098328,0.0202477234444019
global,27,True,0.08493437796297221,0.08586347257440277,0,0.09367825123656394,0.0202477234444019
global,28,True,0.08837766355606567,0.08955024689710396,0,0.09735470484467205,0.020682506053097554
global,29,True,0.08653126403513149,0.08796543440544508,0,0.09525326062678476,0.0202477234444019
global,30,True,0.08922600928190029,0.09036767649806486,0,0.0981626179353262,0.020834481736988132
global,31,True,0.7535805179899197,0.752468971039637,0,0.7526022199454864,0.7597944660704058
global,32,True,0.856280253505664,0.8558821566795676,0,0.8564318160587285,0.8626565242710573
global,33,True,0.9208543340486052,0.9205758708127586,0,0.9192745931825614,0.9414605394886056
global,34,True,0.9915664454314087,0.9916088349125851,0,0.991695757261826,0.9958988974451188
